,UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
91,215929001,University of Scranton,The University of Scranton,PA,"Private nonprofit, 4-year or above",2578.0,3320.0,5898.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,2,0,2,0,0,0,0,1,1,1
92,231624001,College of William and Mary,Main Campus,VA,"Public, 4-year or above",3822.0,4436.0,8258.0,0.0,0.0,3.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,29.0,7.0,0.0,0,0,1,0,0,0,12,1,1,1,1,1
93,232186001,George Mason University,Main Campus,VA,"Public, 4-year or above",15145.0,17816.0,32961.0,0.0,0.0,5.0,0.0,1.0,2.0,22.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.0,0.0,0,0,7,0,1,3,40,3,2,1,1,1
94,236939001,Washington State University,Main Campus,WA,"Public, 4-year or above",13564.0,14115.0,27679.0,0.0,0.0,6.0,0.0,2.0,3.0,21.0,3.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,25.0,4.0,0.0,0,0,6,0,1,0,51,1,5,1,1,1
95,110529001,California State Polytechnic University-Pomona,Main Campus,CA,"Public, 4-year or above",12463.0,9693.0,22156.0,0.0,0.0,6.0,0.0,3.0,0.0,12.0,19.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,23.0,15.0,0.0,0,0,1,0,5,2,21,17,0,1,1,1
96,110705001,University of California-Santa Barbara,Main Campus,CA,"Public, 4-year or above",10600.0,11327.0,21927.0,0.0,0.0,6.0,0.0,0.0,1.0,51.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0,40.0,4.0,3.0,0,0,12,0,3,1,38,1,2,1,1,1
97,126614001,University of Colorado Boulder,Main Campus,CO,"Public, 4-year or above",17498.0,14447.0,31945.0,0.0,0.0,4.0,0.0,2.0,2.0,27.0,5.0,4.0,0.0,0.0,7.0,0.0,5.0,8.0,42.0,10.0,1.0,0,0,7,0,1,11,31,7,1,1,1,1
98,130697001,Wesleyan University,Main Campus,CT,"Private nonprofit, 4-year or above",1580.0,1682.0,3262.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,24.0,0.0,0.0,0,0,2,0,5,3,53,1,0,1,1,1
99,144281001,Columbia College-Chicago,Columbia College Chicago,IL,"Private nonprofit, 4-year or above",4987.0,5796.0,10783.0,0.0,0.0,3.0,0.0,1.0,4.0,14.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,19.0,0.0,0.0,0,0,5,0,1,0,32,0,0,1,1,1
100,153144001,Coe College,Main Campus,IA,"Private nonprofit, 4-year or above",646.0,721.0,1367.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,0,0,4,0,0,1,2,0,0,1,1,1
101,155399001,Kansas State University,Main Campus,KS,"Public, 4-year or above",12410.0,11968.0,24378.0,0.0,0.0,6.0,0.0,0.0,3.0,25.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,22.0,2.0,0.0,0,0,1,0,2,3,25,4,0,1,1,1
102,161004001,Bowdoin College,Main Campus,ME,"Private nonprofit, 4-year or above",923.0,916.0,1839.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,2.0,0,0,4,0,0,2,6,0,0,1,1,1
103,164076001,Towson University,Towson University,MD,"Public, 4-year or above",8244.0,13716.0,21960.0,0.0,0.0,2.0,0.0,3.0,6.0,15.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,3.0,11.0,0.0,0.0,0,0,2,0,0,4,9,2,0,1,1,1
104,164924001,Boston College,Main Campus,MA,"Private nonprofit, 4-year or above",6638.0,7967.0,14605.0,0.0,0.0,6.0,0.0,1.0,3.0,8.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,8.0,3.0,3.0,0,0,5,0,0,0,3,0,3,1,1,1
105,166018001,Hampshire College,HAMPSHIRE COLLEGE,MA,"Private nonprofit, 4-year or above",613.0,848.0,1461.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,13,0,1,1,11,1,8,1,1,1
106,168342001,Williams College,Main Campus,MA,"Private nonprofit, 4-year or above",1013.0,1111.0,2124.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,8.0,0.0,1.0,0,0,11,0,0,0,8,0,0,1,1,1
107,190415001,Cornell University,Main Campus,NY,"Private nonprofit, 4-year or above",11042.0,10382.0,21424.0,0.0,0.0,3.0,0.0,1.0,1.0,13.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,2.0,0,0,9,1,0,0,15,0,0,1,1,1
108,191241001,Fordham University,Main Campus,NY,"Private nonprofit, 4-year or above",6573.0,8597.0,15170.0,0.0,0.0,6.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,26.0,2.0,0.0,0,0,6,0,1,0,26,2,0,1,1,1
109,191649001,Hofstra University,Main Campus,NY,"Private nonprofit, 4-year or above",4911.0,6112.0,11023.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,6.0,6.0,0.0,0,0,6,0,1,1,14,0,0,1,1,1
110,196060001,SUNY at Albany,Main Campus,NY,"Public, 4-year or above",8413.0,8899.0,17312.0,0.0,0.0,8.0,0.0,1.0,2.0,27.0,3.0,3.0,0.0,0.0,7.0,0.0,1.0,2.0,19.0,2.0,2.0,0,0,10,0,1,2,17,3,1,1,1,1
111,198419001,Duke University,Main Campus,NC,"Private nonprofit, 4-year or above",7727.0,7659.0,15386.0,0.0,0.0,12.0,0.0,3.0,5.0,50.0,12.0,1.0,0.0,0.0,7.0,1.0,2.0,6.0,54.0,9.0,2.0,0,0,11,0,1,3,59,14,0,1,1,1
112,199193001,North Carolina State University at Raleigh,Main Campus,NC,"Public, 4-year or above",19176.0,15164.0,34340.0,0.0,0.0,5.0,0.0,1.0,12.0,34.0,13.0,0.0,0.0,0.0,7.0,0.0,6.0,9.0,41.0,12.0,0.0,0,0,2,0,8,9,29,11,0,1,1,1
113,202523001,Denison University,Main Campus,OH,"Private nonprofit, 4-year or above",982.0,1357.0,2339.0,0.0,0.0,11.0,0.0,0.0,6.0,7.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,13.0,0.0,7.0,0,0,4,0,0,6,4,0,5,1,1,1
114,213507001,Lebanon Valley College,Main Campus,PA,"Private nonprofit, 4-year or above",891.0,1093.0,1984.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,1,1
115,217156001,Brown University,Main Campus,RI,"Private nonprofit, 4-year or above",4257.0,4628.0,8885.0,0.0,0.0,9.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,37.0,0.0,0.0,0,0,16,0,1,0,21,0,0,1,1,1
116,217165001,Bryant University,Main Campus,RI,"Private nonprofit, 4-year or above",1986.0,1432.0,3418.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,7,0,0,0,5,0,0,1,1,1
117,230995001,Norwich University,Main Campus,VT,"Private nonprofit, 4-year or above",2581.0,918.0,3499.0,0.0,0.0,3.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,0.0,0.0,0,0,6,0,0,0,6,0,0,1,1,1
118,232982001,Old Dominion University,Old Dominion University,VA,"Public, 4-year or above",11159.0,13511.0,24670.0,0.0,0.0,3.0,0.0,4.0,1.0,20.0,5.0,2.0,0.0,0.0,7.0,0.0,6.0,2.0,34.0,6.0,0.0,0,0,7,0,0,2,22,4,1,1,1,1
119,233277001,Radford University,Main Campus,VA,"Public, 4-year or above",4033.0,5540.0,9573.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,1.0,0.0,0,0,4,0,0,1,5,1,1,1,1,1
120,233295001,Randolph-Macon College,Main Campus,VA,"Private nonprofit, 4-year or above",624.0,688.0,1312.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,11.0,0.0,0.0,0,0,7,0,0,1,7,0,0,1,1,1
121,239017001,Lawrence University,Main Campus,WI,"Private nonprofit, 4-year or above",704.0,814.0,1518.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,5,0,0,0,0,0,0,1,1,1
122,240727001,University of Wyoming,University of Wyoming,WY,"Public, 4-year or above",6165.0,6738.0,12903.0,0.0,0.0,9.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0,5,0,0,1,23,1,0,1,1,1
123,247649001,Landmark College,Main Campus,VT,"Private nonprofit, 4-year or above",308.0,165.0,473.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0,0,2,0,0,1,16,0,4,1,1,1
124,110653001,University of California-Irvine,Main Campus,CA,"Public, 4-year or above",13269.0,14210.0,27479.0,0.0,0.0,3.0,0.0,0.0,4.0,27.0,6.0,5.0,0.0,0.0,6.0,1.0,2.0,1.0,44.0,5.0,1.0,0,0,10,0,2,3,44,12,3,1,1,1
125,110680001,University of California-San Diego,Main Campus,CA,"Public, 4-year or above",14850.0,13444.0,28294.0,1.0,0.0,9.0,0.0,0.0,2.0,38.0,22.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,29.0,18.0,4.0,0,0,11,0,1,10,24,17,0,1,1,1
126,122409001,San Diego State University,Main Campus,CA,"Public, 4-year or above",13506.0,17337.0,30843.0,0.0,0.0,11.0,0.0,3.0,8.0,66.0,31.0,5.0,0.0,0.0,6.0,0.0,2.0,4.0,42.0,39.0,0.0,0,0,12,0,11,6,45,8,0,1,1,1
127,127556001,Colorado Mesa University,Colorado Mesa University - Main Campus,CO,"Public, 4-year or above",4315.0,5167.0,9482.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0,0,2,0,0,2,14,1,2,1,1,1
128,130590001,Trinity College,Main Campus Trinity College,CT,"Private nonprofit, 4-year or above",1216.0,1155.0,2371.0,0.0,0.0,6.0,0.0,4.0,0.0,24.0,10.0,1.0,0.0,0.0,6.0,0.0,3.0,6.0,14.0,7.0,1.0,0,0,7,0,1,2,8,2,0,1,1,1
129,132903001,University of Central Florida,Main Campus,FL,"Public, 4-year or above",26781.0,32820.0,59601.0,0.0,0.0,4.0,0.0,0.0,6.0,36.0,24.0,0.0,0.0,0.0,6.0,0.0,6.0,11.0,27.0,20.0,0.0,0,0,11,0,3,20,25,11,1,1,1,1
130,142285001,University of Idaho,Main Campus,ID,"Public, 4-year or above",6681.0,5739.0,12420.0,0.0,0.0,3.0,3.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,23.0,1.0,0.0,0,0,3,0,0,1,10,0,0,1,1,1
131,143084001,Augustana College,Main Campus,IL,"Private nonprofit, 4-year or above",1086.0,1465.0,2551.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,0,0,2,0,0,1,8,0,0,1,1,1
132,153384001,Grinnell College,Main Campus,IA,"Private nonprofit, 4-year or above",764.0,910.0,1674.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,22.0,1.0,8.0,0,0,18,0,0,0,12,0,17,1,1,1
133,153603001,Iowa State University,Iowa State University,IA,"Public, 4-year or above",17215.0,13533.0,30748.0,0.0,0.0,7.0,0.0,1.0,14.0,24.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,8.0,47.0,2.0,2.0,0,0,10,0,0,1,35,1,3,1,1,1
134,160977001,Bates College,Main Campus,ME,"Private nonprofit, 4-year or above",831.0,922.0,1753.0,0.0,0.0,2.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,1.0,0,0,8,0,0,0,8,0,0,1,1,1
135,161253001,University of Maine,University of Maine,ME,"Public, 4-year or above",5286.0,5615.0,10901.0,0.0,0.0,9.0,0.0,0.0,3.0,5.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,1.0,5.0,3.0,9.0,0,0,5,0,0,2,7,3,7,1,1,1
136,162584001,Frostburg State University,Main Campus,MD,"Public, 4-year or above",2677.0,2744.0,5421.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,2,0,1,0,11,0,0,1,1,1
137,163268001,University of Maryland-Baltimore County,Main Campus,MD,"Public, 4-year or above",7355.0,6282.0,13637.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,1.0,7.0,1.0,1.0,0,0,4,0,1,2,5,2,0,1,1,1
138,164988001,Boston University,Boston University Charles River Campus,MA,"Private nonprofit, 4-year or above",13794.0,18809.0,32603.0,0.0,0.0,8.0,0.0,1.0,2.0,59.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,58.0,2.0,0.0,0,0,9,0,2,3,42,1,0,1,1,1
139,166683001,Massachusetts Institute of Technology,MIT,MA,"Private nonprofit, 4-year or above",7067.0,4122.0,11189.0,0.0,0.0,3.0,0.0,2.0,1.0,22.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,16.0,1.0,0.0,0,0,7,0,1,0,5,1,0,1,1,1
140,167358001,Northeastern University,Main Campus,MA,"Private nonprofit, 4-year or above",13567.0,14127.0,27694.0,0.0,0.0,2.0,0.0,3.0,3.0,16.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,5.0,17.0,0.0,0.0,0,0,4,1,6,3,14,0,0,1,1,1
141,168281001,Wheaton College,Main Campus,MA,"Private nonprofit, 4-year or above",581.0,1035.0,1616.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,0,0,6,0,0,0,9,1,0,1,1,1
142,173258001,Carleton College,Carleton College,MN,"Private nonprofit, 4-year or above",965.0,1090.0,2055.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,7,0,0,0,10,8,0,1,1,1
143,186201001,Ramapo College of New Jersey,Main Campus,NJ,"Public, 4-year or above",2404.0,3413.0,5817.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,3.0,0,0,3,0,1,0,3,2,6,1,1,1
144,189088001,Bard College,Main Campus,NY,"Private nonprofit, 4-year or above",993.0,1349.0,2342.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,22.0,1.0,1.0,0,0,12,0,0,2,24,0,0,1,1,1
145,194392001,Paul Smiths College of Arts and Science,Main Campus,NY,"Private nonprofit, 4-year or above",709.0,359.0,1068.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,1,1
146,196006001,SUNY College of Technology at Alfred,Alfred State College - Alfred Campus,NY,"Public, 4-year or above",2174.0,1354.0,3528.0,0.0,0.0,2.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,7.0,14.0,0.0,1.0,0,0,2,0,0,6,7,0,0,1,1,1
147,196079001,SUNY at Binghamton,Main Campus,NY,"Public, 4-year or above",8053.0,7255.0,15308.0,0.0,0.0,5.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,11.0,0.0,1.0,0,0,2,0,1,1,16,0,3,1,1,1
148,198385001,Davidson College,Main Campus,NC,"Private nonprofit, 4-year or above",898.0,892.0,1790.0,0.0,0.0,4.0,0.0,0.0,4.0,18.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,3.0,0.0,0,0,6,0,0,1,1,1,0,1,1,1
149,209056001,Lewis & Clark College,Main Campus,OR,"Private nonprofit, 4-year or above",1429.0,2273.0,3702.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,0,0,7,0,0,0,2,0,5,1,1,1
150,212054001,Drexel University,University City Campus,PA,"Private nonprofit, 4-year or above",12415.0,13085.0,25500.0,0.0,0.0,1.0,0.0,2.0,4.0,20.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,43.0,1.0,0.0,0,0,7,0,0,2,24,0,0,1,1,1
151,212674001,Gettysburg College,Main Campus,PA,"Private nonprofit, 4-year or above",1230.0,1370.0,2600.0,0.0,0.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,3,0,0,1,5,0,1,1,1,1
152,216764001,West Chester University of Pennsylvania,Main Campus,PA,"Public, 4-year or above",6068.0,9343.0,15411.0,0.0,0.0,5.0,0.0,1.0,1.0,14.0,1.0,1.0,0.0,0.0,6.0,0.0,2.0,2.0,20.0,0.0,0.0,0,0,7,0,1,2,19,1,4,1,1,1
153,217819001,College of Charleston,Main Campus,SC,"Public, 4-year or above",4224.0,7499.0,11723.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0,0,10,0,0,1,1,2,1,1,1,1
154,218724001,Coastal Carolina University,Main Campus,SC,"Public, 4-year or above",4235.0,5100.0,9335.0,0.0,0.0,1.0,0.0,0.0,2.0,88.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,87.0,2.0,1.0,0,0,4,0,1,0,39,1,0,1,1,1
155,225511001,University of Houston,Central Campus,TX,"Public, 4-year or above",20588.0,20159.0,40747.0,0.0,0.0,2.0,0.0,7.0,4.0,14.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,74.0,22.0,0.0,0,0,2,1,11,4,87,15,0,1,1,1
156,240277001,University of Wisconsin-Green Bay,Main Campus,WI,"Public, 4-year or above",2382.0,4419.0,6801.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,2,0,0,2,1,1,0,1,1,1
158,106397001,University of Arkansas,Main Campus,AR,"Public, 4-year or above",12341.0,12196.0,24537.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,11.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,46.0,16.0,0.0,0,0,4,0,2,4,38,9,0,1,1,1
159,106467001,Arkansas Tech University,Main Campus,AR,"Public, 4-year or above",4787.0,6163.0,10950.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,16.0,2.0,0.0,0,0,2,0,1,4,26,1,1,1,1,1
160,110671001,University of California-Riverside,Main Campus,CA,"Public, 4-year or above",10281.0,10666.0,20947.0,0.0,0.0,5.0,0.0,7.0,5.0,18.0,12.0,4.0,0.0,0.0,5.0,0.0,4.0,1.0,32.0,23.0,1.0,0,0,6,0,3,2,51,14,0,1,1,1
161,112260001,Claremont McKenna College,Main Campus,CA,"Private nonprofit, 4-year or above",686.0,609.0,1295.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,21.0,3.0,0.0,0,0,4,0,4,1,18,6,0,1,1,1
162,123554001,Saint Marys College of California,Main Campus,CA,"Private nonprofit, 4-year or above",1603.0,2625.0,4228.0,0.0,0.0,2.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,12.0,3.0,0.0,0,0,1,0,0,1,29,5,0,1,1,1
163,129525001,University of Hartford,Main Campus,CT,"Private nonprofit, 4-year or above",3247.0,3647.0,6894.0,0.0,0.0,3.0,0.0,2.0,2.0,15.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,16.0,0.0,1.0,0,0,2,0,0,3,13,0,11,1,1,1
164,133492001,Eckerd College,Main Campus,FL,"Private nonprofit, 4-year or above",922.0,1415.0,2337.0,0.0,0.0,5.0,0.0,1.0,2.0,44.0,11.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,13.0,10.0,0.0,0,0,5,0,0,3,37,5,0,1,1,1
165,135726001,University of Miami,Coral Gables Campus,FL,"Private nonprofit, 4-year or above",7944.0,8228.0,16172.0,0.0,0.0,1.0,0.0,3.0,0.0,33.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,19.0,4.0,0.0,0,0,3,0,1,0,18,2,1,1,1,1
166,139755001,Georgia Institute of Technology-Main Campus,Main Campus,GA,"Public, 4-year or above",14974.0,6583.0,21557.0,0.0,0.0,2.0,0.0,2.0,2.0,26.0,12.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,18.0,15.0,0.0,0,0,6,0,3,4,16,6,0,1,1,1
167,139959001,University of Georgia,Main Campus,GA,"Public, 4-year or above",14715.0,19804.0,34519.0,0.0,0.0,3.0,0.0,3.0,1.0,75.0,18.0,9.0,0.0,0.0,5.0,0.0,1.0,2.0,53.0,5.0,3.0,0,0,9,0,3,2,46,9,5,1,1,1
168,141334001,University of West Georgia,Main Campus,GA,"Public, 4-year or above",4393.0,7376.0,11769.0,0.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,40.0,0.0,0.0,0,0,1,2,0,0,18,1,1,1,1,1
169,144050001,University of Chicago,Main Campus,IL,"Private nonprofit, 4-year or above",8781.0,6464.0,15245.0,0.0,0.0,3.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,2.0,0.0,0,0,5,0,0,0,12,0,0,1,1,1
170,145637001,University of Illinois at Urbana-Champaign,Main Campus,IL,"Public, 4-year or above",24361.0,20159.0,44520.0,0.0,0.0,7.0,0.0,9.0,4.0,63.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,30.0,5.0,4.0,0,0,10,0,4,6,15,2,1,1,1,1
171,146427001,Knox College,Knox College,IL,"Private nonprofit, 4-year or above",610.0,820.0,1430.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,2.0,0,0,5,0,0,0,9,0,1,1,1,1
172,147703001,Northern Illinois University,Main Campus,IL,"Public, 4-year or above",10530.0,11339.0,21869.0,0.0,0.0,5.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,35.0,0.0,2.0,0,0,11,0,3,12,33,2,1,1,1,1
173,157085001,University of Kentucky,University of KY,KY,"Public, 4-year or above",13475.0,14559.0,28034.0,0.0,0.0,8.0,0.0,10.0,7.0,27.0,5.0,2.0,0.0,0.0,5.0,0.0,3.0,4.0,34.0,12.0,0.0,0,0,1,0,2,8,50,21,1,1,1,1
174,157951001,Western Kentucky University,Western Kentucky University - Main Campus,KY,"Public, 4-year or above",8635.0,12475.0,21110.0,0.0,0.0,1.0,0.0,0.0,1.0,71.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,2.0,32.0,1.0,0.0,0,0,1,0,1,2,65,1,0,1,1,1
175,166513001,University of Massachusetts-Lowell,University of Massachusetts Lowell,MA,"Public, 4-year or above",9517.0,6777.0,16294.0,0.0,0.0,2.0,0.0,1.0,2.0,13.0,7.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,27.0,3.0,0.0,0,0,2,0,0,3,28,1,0,1,1,1
176,168263001,Westfield State University,Main Campus,MA,"Public, 4-year or above",2774.0,3307.0,6081.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,1.0,0,0,7,0,0,0,1,0,2,1,1,1
177,168528001,Adrian College,Main Campus,MI,"Private nonprofit, 4-year or above",964.0,843.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,0,0,2,0,0,2,8,0,0,1,1,1
178,169248001,Central Michigan University,Main Campus,MI,"Public, 4-year or above",11780.0,15846.0,27626.0,0.0,0.0,3.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,15.0,1.0,1.0,0,0,6,0,0,3,7,4,0,1,1,1
179,173665001,Hamline University,Main Campus,MN,"Private nonprofit, 4-year or above",1724.0,2959.0,4683.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0,0,1,0,1,3,5,1,0,1,1,1
180,174844001,St Olaf College,Main Campus,MN,"Private nonprofit, 4-year or above",1406.0,1770.0,3176.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0,0,1,0,0,0,2,0,0,1,1,1
181,176965001,University of Central Missouri,Main Campus,MO,"Public, 4-year or above",5231.0,6647.0,11878.0,0.0,0.0,10.0,0.0,2.0,5.0,14.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,14.0,0.0,0.0,0,0,8,0,0,2,15,0,2,1,1,1
182,179557001,Southeast Missouri State University,Southeast Missouri State University,MO,"Public, 4-year or above",4870.0,6731.0,11601.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0,3.0,1.0,0,0,2,0,1,0,6,0,0,1,1,1
183,183080001,Plymouth State University,Main Campus,NH,"Public, 4-year or above",2623.0,2808.0,5431.0,0.0,0.0,5.0,0.0,1.0,1.0,13.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,0,0,1,0,0,1,2,0,0,1,1,1
